"","unique.sim","sim.number","plants.sampled","Genotype","link.density.plant_gall","vulnerability.plant_gall","generality.plant_gall","link.density.gall_ptoid","vulnerability.gall_ptoid","generality.gall_ptoid","total_complexity"
"11686","468_2_K","468",2,"K",1.82141296307988,2.64282592615977,1,1.93932328518467,2.44222306845671,1.43642350191263,1.88036812413228
"11687","468_2_L","468",2,"L",1.79320464492947,2.58640928985893,1,1.44494078742115,1.88988157484231,1,1.61907271617531
"11688","468_2_M","468",2,"M",NA,NA,NA,NA,NA,NA,NA
"11689","468_2_N","468",2,"N",1,1,1,NA,NA,NA,1
"11690","468_2_O","468",2,"O",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"11691","468_2_P","468",2,"P",1,1,1,NA,NA,NA,1
"11692","468_2_Q","468",2,"Q",1,1,1,NA,NA,NA,1
"11693","468_2_R","468",2,"R",1,1,1,NA,NA,NA,1
"11694","468_2_S","468",2,"S",1.43587091532985,1.8717418306597,1,1.79730602971332,2.29798486781253,1.2966271916141,1.61658847252158
"11695","468_2_T","468",2,"T",1,1,1,1,1,1,1
"11696","468_2_V","468",2,"V",1,1,1,2.43215664892917,3.86431329785834,1,1.71607832446459
"11697","468_2_W","468",2,"W",1,1,1,1,1,1,1
"11698","468_2_X","468",2,"X",1.65733780886476,2.31467561772952,1,1.57206672668434,1.76275563557912,1.38137781778956,1.61470226777455
"11699","468_2_Y","468",2,"Y",1.25349653288627,1.50699306577254,1,1.37738267530166,1.75476535060332,1,1.31543960409397
"11700","468_2_Z","468",2,"Z",1.37738267530166,1.75476535060332,1,1.66741118113173,1.66741118113173,1.66741118113173,1.5223969282167
"11701","469_2_C","469",2,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"11702","469_2_A","469",2,"A",1,1,1,NA,NA,NA,1
"11703","469_2_B","469",2,"B",1.49704287638765,1.9940857527753,1,1.50190614024133,1.60381228048266,1.4,1.49947450831449
"11704","469_2_D","469",2,"D",1.68359901249244,2.36719802498488,1,1.26191246275869,1.52382492551739,1,1.47275573762557
"11705","469_2_E","469",2,"E",1,1,1,NA,NA,NA,1
"11706","469_2_F","469",2,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"11707","469_2_G","469",2,"G",1.79320464492947,2.58640928985893,1,NA,NA,NA,1.79320464492947
"11708","469_2_H","469",2,"H",1.97085671054159,2.94171342108318,1,NA,NA,NA,1.97085671054159
"11709","469_2_I","469",2,"I",1.64055175759383,2.28110351518765,1,1.81133781696164,2.33696134820899,1.28571428571429,1.72594478727773
"11710","469_2_J","469",2,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"11711","469_2_K","469",2,"K",1.46240327484457,1.92480654968914,1,2.29805773331216,3.59611546662432,1,1.88023050407836
"11712","469_2_L","469",2,"L",1.2845962916071,1.5691925832142,1,1.91421356237309,2.82842712474619,1,1.5994049269901
"11713","469_2_M","469",2,"M",1,1,1,1,1,1,1
"11714","469_2_N","469",2,"N",NA,NA,NA,NA,NA,NA,NA
"11715","469_2_O","469",2,"O",1.61479593696021,2.22959187392042,1,1,1,1,1.3073979684801
"11716","469_2_P","469",2,"P",1.48006585210389,1.96013170420779,1,1,1,1,1.24003292605195
"11717","469_2_Q","469",2,"Q",1.5,2,1,1.5,1,2,1.5
"11718","469_2_R","469",2,"R",1,1,1,NA,NA,NA,1
"11719","469_2_S","469",2,"S",1.48446909190263,1.96893818380527,1,1.82382385071746,2.18380135253054,1.46384634890437,1.65414647131004
"11720","469_2_T","469",2,"T",1,1,1,1,1,1,1
"11721","469_2_V","469",2,"V",1.17806570669314,1.35613141338627,1,2.394645708138,3.789291416276,1,1.78635570741557
"11722","469_2_W","469",2,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"11723","469_2_X","469",2,"X",1.4983563697363,1.9967127394726,1,1.24656023113537,1.32645379560408,1.16666666666667,1.37245830043584
"11724","469_2_Y","469",2,"Y",1.8649192815518,2.7298385631036,1,NA,NA,NA,1.8649192815518
"11725","469_2_Z","469",2,"Z",1.40948425582659,1.81896851165317,1,1.42857142857143,1.85714285714286,1,1.41902784219901
"11726","470_2_C","470",2,"C",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"11727","470_2_A","470",2,"A",1,1,1,NA,NA,NA,1
"11728","470_2_B","470",2,"B",1,1,1,1.35817860384199,1.71635720768397,1,1.17908930192099
"11729","470_2_D","470",2,"D",1.99275479209977,2.98550958419954,1,1,1,1,1.49637739604988
"11730","470_2_E","470",2,"E",1.5,2,1,1,1,1,1.25
"11731","470_2_F","470",2,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"11732","470_2_G","470",2,"G",1.25349653288627,1.50699306577254,1,NA,NA,NA,1.25349653288627
"11733","470_2_H","470",2,"H",1.95597167014406,2.91194334028811,1,1.5,1,2,1.72798583507203
"11734","470_2_I","470",2,"I",1.48487706282338,1.96975412564675,1,1.99833532235117,2.46274169979695,1.53392894490539,1.74160619258727
"11735","470_2_J","470",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"11736","470_2_K","470",2,"K",1.46240327484457,1.92480654968914,1,2.29805773331216,3.59611546662432,1,1.88023050407836
"11737","470_2_L","470",2,"L",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"11738","470_2_M","470",2,"M",1,1,1,NA,NA,NA,1
"11739","470_2_N","470",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"11740","470_2_O","470",2,"O",1.91421356237309,2.82842712474619,1,1,1,1,1.45710678118655
"11741","470_2_P","470",2,"P",1,1,1,NA,NA,NA,1
"11742","470_2_Q","470",2,"Q",1.40948425582659,1.81896851165317,1,NA,NA,NA,1.40948425582659
"11743","470_2_R","470",2,"R",1,1,1,NA,NA,NA,1
"11744","470_2_S","470",2,"S",1.20870559056587,1.41741118113173,1,1.5,2,1,1.35435279528293
"11745","470_2_T","470",2,"T",1,1,1,1,1,1,1
"11746","470_2_V","470",2,"V",1,1,1,2.2289894612451,3.4579789224902,1,1.61449473062255
"11747","470_2_W","470",2,"W",1,1,1,1,1,1,1
"11748","470_2_X","470",2,"X",1.49587060740256,1.99174121480513,1,1.27129581704766,1.22247039371058,1.32012124038474,1.38358321222511
"11749","470_2_Y","470",2,"Y",1,1,1,NA,NA,NA,1
"11750","470_2_Z","470",2,"Z",1,1,1,2.38988157484231,3.77976314968462,1,1.69494078742115
"11751","471_2_C","471",2,"C",1.40948425582659,1.81896851165317,1,1.37738267530166,1.75476535060332,1,1.39343346556412
"11752","471_2_A","471",2,"A",1,1,1,1,1,1,1
"11753","471_2_B","471",2,"B",1,1,1,1.35817860384199,1.71635720768397,1,1.17908930192099
"11754","471_2_D","471",2,"D",1.68359901249244,2.36719802498488,1,1.26191246275869,1.52382492551739,1,1.47275573762557
"11755","471_2_E","471",2,"E",1,1,1,NA,NA,NA,1
"11756","471_2_F","471",2,"F",NA,NA,NA,NA,NA,NA,NA
"11757","471_2_G","471",2,"G",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"11758","471_2_H","471",2,"H",1.2845962916071,1.5691925832142,1,1.5,1,2,1.39229814580355
"11759","471_2_I","471",2,"I",1.72751257204743,2.45502514409486,1,1.47405884391169,1.50317690040222,1.44494078742115,1.60078570797956
"11760","471_2_J","471",2,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"11761","471_2_K","471",2,"K",1.58972012854739,2.17944025709478,1,2.21829033876897,2.8531246119389,1.58345606559903,1.90400523365818
"11762","471_2_L","471",2,"L",1.79320464492947,2.58640928985893,1,1.44494078742115,1.88988157484231,1,1.61907271617531
"11763","471_2_M","471",2,"M",1,1,1,1,1,1,1
"11764","471_2_N","471",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"11765","471_2_O","471",2,"O",1.22878463249055,1.45756926498109,1,NA,NA,NA,1.22878463249055
"11766","471_2_P","471",2,"P",1,1,1,NA,NA,NA,1
"11767","471_2_Q","471",2,"Q",1.91421356237309,2.82842712474619,1,1.66666666666667,1.66666666666667,1.66666666666667,1.79044011451988
"11768","471_2_R","471",2,"R",1,1,1,NA,NA,NA,1
"11769","471_2_S","471",2,"S",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"11770","471_2_T","471",2,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"11771","471_2_V","471",2,"V",1,1,1,2.43215664892917,3.86431329785834,1,1.71607832446459
"11772","471_2_W","471",2,"W",1,1,1,1,1,1,1
"11773","471_2_X","471",2,"X",1.65733780886476,2.31467561772952,1,1.57206672668434,1.76275563557912,1.38137781778956,1.61470226777455
"11774","471_2_Y","471",2,"Y",2.0789656128453,3.15793122569061,1,1,1,1,1.53948280642265
"11775","471_2_Z","471",2,"Z",1.49219762450906,1.98439524901812,1,1.93137084989848,2.46274169979695,1.4,1.71178423720377
"11776","472_2_C","472",2,"C",1.15576170702371,1.31152341404742,1,1,1,1,1.07788085351185
"11777","472_2_A","472",2,"A",1,1,1,NA,NA,NA,1
"11778","472_2_B","472",2,"B",1.17806570669314,1.35613141338627,1,1.32469244423306,1.64938488846612,1,1.2513790754631
"11779","472_2_D","472",2,"D",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"11780","472_2_E","472",2,"E",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"11781","472_2_F","472",2,"F",1.30331539804318,1.60663079608635,1,1.5,2,1,1.40165769902159
"11782","472_2_G","472",2,"G",1,1,1,NA,NA,NA,1
"11783","472_2_H","472",2,"H",1.97085671054159,2.94171342108318,1,NA,NA,NA,1.97085671054159
"11784","472_2_I","472",2,"I",2.24701942689487,3.49403885378974,1,1.25,1,1.5,1.74850971344744
"11785","472_2_J","472",2,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"11786","472_2_K","472",2,"K",1.78625750752858,2.57251501505715,1,1.91293292096202,2.33605267689777,1.48981316502626,1.8495952142453
"11787","472_2_L","472",2,"L",1.79320464492947,2.58640928985893,1,1.44494078742115,1.88988157484231,1,1.61907271617531
"11788","472_2_M","472",2,"M",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"11789","472_2_N","472",2,"N",1,1,1,NA,NA,NA,1
"11790","472_2_O","472",2,"O",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"11791","472_2_P","472",2,"P",1.5,2,1,NA,NA,NA,1.5
"11792","472_2_Q","472",2,"Q",1.5,2,1,1,1,1,1.25
"11793","472_2_R","472",2,"R",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"11794","472_2_S","472",2,"S",1.20870559056587,1.41741118113173,1,1.5,2,1,1.35435279528293
"11795","472_2_T","472",2,"T",1,1,1,NA,NA,NA,1
"11796","472_2_V","472",2,"V",1,1,1,1.5,2,1,1.25
"11797","472_2_W","472",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"11798","472_2_X","472",2,"X",1,1,1,1,1,1,1
"11799","472_2_Y","472",2,"Y",1.39152491579326,1.78304983158652,1,1,1,1,1.19576245789663
"11800","472_2_Z","472",2,"Z",1.49383348750121,1.98766697500242,1,2.24791915293896,2.82842712474619,1.66741118113173,1.87087632022008
"11801","473_2_C","473",2,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"11802","473_2_A","473",2,"A",1,1,1,NA,NA,NA,1
"11803","473_2_B","473",2,"B",1.70064460701774,2.40128921403548,1,1,1,1,1.35032230350887
"11804","473_2_D","473",2,"D",1.46890962043919,1.93781924087838,1,1,1,1,1.2344548102196
"11805","473_2_E","473",2,"E",1,1,1,1,1,1,1
"11806","473_2_F","473",2,"F",NA,NA,NA,NA,NA,NA,NA
"11807","473_2_G","473",2,"G",1,1,1,NA,NA,NA,1
"11808","473_2_H","473",2,"H",1.94016579754438,2.88033159508876,1,NA,NA,NA,1.94016579754438
"11809","473_2_I","473",2,"I",2.13948909127933,3.27897818255866,1,1.55580372704391,1.77827412075449,1.33333333333333,1.84764640916162
"11810","473_2_J","473",2,"J",1.44494078742115,1.88988157484231,1,1.33333333333333,1.66666666666667,1,1.38913706037724
"11811","473_2_K","473",2,"K",1.58906312779643,2.17812625559287,1,2.15061800318638,2.77907051931077,1.52216548706199,1.86984056549141
"11812","473_2_L","473",2,"L",1,1,1,1.5,2,1,1.25
"11813","473_2_M","473",2,"M",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"11814","473_2_N","473",2,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"11815","473_2_O","473",2,"O",1.5,2,1,NA,NA,NA,1.5
"11816","473_2_P","473",2,"P",1.5,2,1,NA,NA,NA,1.5
"11817","473_2_Q","473",2,"Q",1.5,2,1,1,1,1,1.25
"11818","473_2_R","473",2,"R",1.48981316502626,1.97962633005252,1,NA,NA,NA,1.48981316502626
"11819","473_2_S","473",2,"S",1.43587091532985,1.8717418306597,1,1.79730602971332,2.29798486781253,1.2966271916141,1.61658847252158
"11820","473_2_T","473",2,"T",1,1,1,1,1,1,1
"11821","473_2_V","473",2,"V",1,1,1,1.5,2,1,1.25
"11822","473_2_W","473",2,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"11823","473_2_X","473",2,"X",1.20870559056587,1.41741118113173,1,1.17806570669314,1.35613141338627,1,1.1933856486295
"11824","473_2_Y","473",2,"Y",1.25349653288627,1.50699306577254,1,1.37738267530166,1.75476535060332,1,1.31543960409397
"11825","473_2_Z","473",2,"Z",1.30331539804318,1.60663079608635,1,2,3,1,1.65165769902159
"11826","474_2_C","474",2,"C",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"11827","474_2_A","474",2,"A",1,1,1,NA,NA,NA,1
"11828","474_2_B","474",2,"B",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"11829","474_2_D","474",2,"D",1.46890962043919,1.93781924087838,1,1,1,1,1.2344548102196
"11830","474_2_E","474",2,"E",1,1,1,1,1,1,1
"11831","474_2_F","474",2,"F",NA,NA,NA,NA,NA,NA,NA
"11832","474_2_G","474",2,"G",1.5,2,1,NA,NA,NA,1.5
"11833","474_2_H","474",2,"H",1.97085671054159,2.94171342108318,1,NA,NA,NA,1.97085671054159
"11834","474_2_I","474",2,"I",1.48487706282338,1.96975412564675,1,1.99833532235117,2.46274169979695,1.53392894490539,1.74160619258727
"11835","474_2_J","474",2,"J",NA,NA,NA,NA,NA,NA,NA
"11836","474_2_K","474",2,"K",1.37738267530166,1.75476535060332,1,1.85535406657136,2.71070813314272,1,1.61636837093651
"11837","474_2_L","474",2,"L",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"11838","474_2_M","474",2,"M",NA,NA,NA,NA,NA,NA,NA
"11839","474_2_N","474",2,"N",NA,NA,NA,NA,NA,NA,NA
"11840","474_2_O","474",2,"O",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"11841","474_2_P","474",2,"P",1,1,1,NA,NA,NA,1
"11842","474_2_Q","474",2,"Q",NA,NA,NA,NA,NA,NA,NA
"11843","474_2_R","474",2,"R",1.1054985573294,1.21099711465881,1,1.69055078897615,2.3811015779523,1,1.39802467315278
"11844","474_2_S","474",2,"S",1.40948425582659,1.81896851165317,1,1,1,1,1.20474212791329
"11845","474_2_T","474",2,"T",1.42101138751866,1.84202277503731,1,1,1,1,1.21050569375933
"11846","474_2_V","474",2,"V",1,1,1,2.2289894612451,3.4579789224902,1,1.61449473062255
"11847","474_2_W","474",2,"W",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"11848","474_2_X","474",2,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"11849","474_2_Y","474",2,"Y",1,1,1,1,1,1,1
"11850","474_2_Z","474",2,"Z",1.37738267530166,1.75476535060332,1,1.66741118113173,1.66741118113173,1.66741118113173,1.5223969282167
"11851","475_2_C","475",2,"C",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"11852","475_2_A","475",2,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"11853","475_2_B","475",2,"B",1.49704287638765,1.9940857527753,1,1.50190614024133,1.60381228048266,1.4,1.49947450831449
"11854","475_2_D","475",2,"D",1.20870559056587,1.41741118113173,1,NA,NA,NA,1.20870559056587
"11855","475_2_E","475",2,"E",1,1,1,1,1,1,1
"11856","475_2_F","475",2,"F",1.6013539274599,2.20270785491979,1,2.04783176603764,2.71428571428571,1.38137781778956,1.82459284674877
"11857","475_2_G","475",2,"G",1,1,1,NA,NA,NA,1
"11858","475_2_H","475",2,"H",1.95597167014406,2.91194334028811,1,1.5,1,2,1.72798583507203
"11859","475_2_I","475",2,"I",1.96067135615908,2.92134271231815,1,1.66260569836385,1.99150580616183,1.33370559056587,1.81163852726146
"11860","475_2_J","475",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"11861","475_2_K","475",2,"K",1.79808400315469,2.59616800630938,1,2.21997301041823,3.02923144783232,1.41071457300414,2.00902850678646
"11862","475_2_L","475",2,"L",1.32469244423306,1.64938488846612,1,1,1,1,1.16234622211653
"11863","475_2_M","475",2,"M",1,1,1,1,1,1,1
"11864","475_2_N","475",2,"N",NA,NA,NA,NA,NA,NA,NA
"11865","475_2_O","475",2,"O",1.46890962043919,1.93781924087838,1,NA,NA,NA,1.46890962043919
"11866","475_2_P","475",2,"P",1,1,1,NA,NA,NA,1
"11867","475_2_Q","475",2,"Q",1.40948425582659,1.81896851165317,1,NA,NA,NA,1.40948425582659
"11868","475_2_R","475",2,"R",1.5,2,1,NA,NA,NA,1.5
"11869","475_2_S","475",2,"S",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"11870","475_2_T","475",2,"T",1,1,1,1,1,1,1
"11871","475_2_V","475",2,"V",1,1,1,2.2289894612451,3.4579789224902,1,1.61449473062255
"11872","475_2_W","475",2,"W",1.25349653288627,1.50699306577254,1,1.48006585210389,1,1.96013170420779,1.36678119249508
"11873","475_2_X","475",2,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"11874","475_2_Y","475",2,"Y",1,1,1,NA,NA,NA,1
"11875","475_2_Z","475",2,"Z",1.41328534004973,1.82657068009945,1,1.86156619767889,2.33399533498054,1.38913706037724,1.63742576886431
"11876","476_2_C","476",2,"C",1.44494078742115,1.88988157484231,1,1,1,1,1.22247039371058
"11877","476_2_A","476",2,"A",1.2845962916071,1.5691925832142,1,1,1,1,1.14229814580355
"11878","476_2_B","476",2,"B",1.13169062515136,1.26338125030273,1,1.32469244423306,1.64938488846612,1,1.22819153469221
"11879","476_2_D","476",2,"D",1.70862505198086,2.41725010396172,1,1.4,1.8,1,1.55431252599043
"11880","476_2_E","476",2,"E",1,1,1,1,1,1,1
"11881","476_2_F","476",2,"F",NA,NA,NA,NA,NA,NA,NA
"11882","476_2_G","476",2,"G",1.2845962916071,1.5691925832142,1,NA,NA,NA,1.2845962916071
"11883","476_2_H","476",2,"H",2.17849378751746,3.35698757503492,1,NA,NA,NA,2.17849378751746
"11884","476_2_I","476",2,"I",1.84514855097062,2.69029710194123,1,1.66666666666667,1.66666666666667,1.66666666666667,1.75590760881864
"11885","476_2_J","476",2,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"11886","476_2_K","476",2,"K",1.78625750752858,2.57251501505715,1,1.91293292096202,2.33605267689777,1.48981316502626,1.8495952142453
"11887","476_2_L","476",2,"L",1.22878463249055,1.45756926498109,1,1.91421356237309,2.82842712474619,1,1.57149909743182
"11888","476_2_M","476",2,"M",1.46303511212612,1.92607022425223,1,NA,NA,NA,1.46303511212612
"11889","476_2_N","476",2,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"11890","476_2_O","476",2,"O",1.3406605379734,1.68132107594681,1,NA,NA,NA,1.3406605379734
"11891","476_2_P","476",2,"P",NA,NA,NA,NA,NA,NA,NA
"11892","476_2_Q","476",2,"Q",1.44494078742115,1.88988157484231,1,1.5,1,2,1.47247039371058
"11893","476_2_R","476",2,"R",1.5,2,1,NA,NA,NA,1.5
"11894","476_2_S","476",2,"S",1.48981316502626,1.97962633005252,1,1.99833532235117,2.46274169979695,1.53392894490539,1.74407424368871
"11895","476_2_T","476",2,"T",1,1,1,NA,NA,NA,1
"11896","476_2_V","476",2,"V",1,1,1,1.60867372613661,2.21734745227321,1,1.3043368630683
"11897","476_2_W","476",2,"W",1,1,1,1,1,1,1
"11898","476_2_X","476",2,"X",1.7526741728056,2.5053483456112,1,1.58370559056587,1.66741118113173,1.5,1.66818988168573
"11899","476_2_Y","476",2,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"11900","476_2_Z","476",2,"Z",1,1,1,1.44494078742115,1.88988157484231,1,1.22247039371058
"11901","477_2_C","477",2,"C",1.66828677074282,2.33657354148564,1,1,1,1,1.33414338537141
"11902","477_2_A","477",2,"A",1,1,1,1,1,1,1
"11903","477_2_B","477",2,"B",1,1,1,1.40948425582659,1.81896851165317,1,1.20474212791329
"11904","477_2_D","477",2,"D",1.83634807721051,2.67269615442102,1,1,1,1,1.41817403860525
"11905","477_2_E","477",2,"E",1,1,1,1,1,1,1
"11906","477_2_F","477",2,"F",1.33652906337926,1.67305812675851,1,1.5,2,1,1.41826453168963
"11907","477_2_G","477",2,"G",1.44494078742115,1.88988157484231,1,NA,NA,NA,1.44494078742115
"11908","477_2_H","477",2,"H",1.95597167014406,2.91194334028811,1,1.5,1,2,1.72798583507203
"11909","477_2_I","477",2,"I",2.28375903694756,3.56751807389513,1,2,1.5,2.5,2.14187951847378
"11910","477_2_J","477",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"11911","477_2_K","477",2,"K",1.51763700139807,2.03527400279614,1,2.67008945069933,3.98097546105044,1.35920344034823,2.0938632260487
"11912","477_2_L","477",2,"L",1,1,1,1,1,1,1
"11913","477_2_M","477",2,"M",1,1,1,1,1,1,1
"11914","477_2_N","477",2,"N",NA,NA,NA,NA,NA,NA,NA
"11915","477_2_O","477",2,"O",1.22878463249055,1.45756926498109,1,NA,NA,NA,1.22878463249055
"11916","477_2_P","477",2,"P",1,1,1,NA,NA,NA,1
"11917","477_2_Q","477",2,"Q",1.44494078742115,1.88988157484231,1,1.5,1,2,1.47247039371058
"11918","477_2_R","477",2,"R",1,1,1,NA,NA,NA,1
"11919","477_2_S","477",2,"S",1.20870559056587,1.41741118113173,1,1.5,2,1,1.35435279528293
"11920","477_2_T","477",2,"T",1,1,1,1,1,1,1
"11921","477_2_V","477",2,"V",1.16610284562472,1.33220569124945,1,2.07761232354064,3.15522464708129,1,1.62185758458268
"11922","477_2_W","477",2,"W",1.22164482786735,1.44328965573469,1,1.62252527046382,1.44494078742115,1.80010975350649,1.42208504916558
"11923","477_2_X","477",2,"X",1.65733780886476,2.31467561772952,1,1.57206672668434,1.76275563557912,1.38137781778956,1.61470226777455
"11924","477_2_Y","477",2,"Y",1.16610284562472,1.33220569124945,1,1,1,1,1.08305142281236
"11925","477_2_Z","477",2,"Z",1.49652978296649,1.99305956593298,1,1.52483778219916,2.04967556439832,1,1.51068378258282
"11926","478_2_C","478",2,"C",1.73446766736177,2.46893533472354,1,1,1,1,1.36723383368089
"11927","478_2_A","478",2,"A",1.25349653288627,1.50699306577254,1,1,1,1,1.12674826644313
"11928","478_2_B","478",2,"B",1.44494078742115,1.88988157484231,1,1.37738267530166,1.75476535060332,1,1.41116173136141
"11929","478_2_D","478",2,"D",1.49704287638765,1.9940857527753,1,1,1,1,1.24852143819383
"11930","478_2_E","478",2,"E",1,1,1,NA,NA,NA,1
"11931","478_2_F","478",2,"F",1.66828677074282,2.33657354148564,1,1.44494078742115,1,1.88988157484231,1.55661377908199
"11932","478_2_G","478",2,"G",1,1,1,NA,NA,NA,1
"11933","478_2_H","478",2,"H",1.2845962916071,1.5691925832142,1,1.5,1,2,1.39229814580355
"11934","478_2_I","478",2,"I",1.94405427315614,2.88810854631228,1,1.20293277764566,1.40586555529132,1,1.5734935254009
"11935","478_2_J","478",2,"J",2.18179283050743,3.36358566101486,1,1.33333333333333,1.66666666666667,1,1.75756308192038
"11936","478_2_K","478",2,"K",1.61947133494993,2.23894266989985,1,1.5831530913324,2.1663061826648,1,1.60131221314116
"11937","478_2_L","478",2,"L",1,1,1,1,1,1,1
"11938","478_2_M","478",2,"M",1,1,1,1,1,1,1
"11939","478_2_N","478",2,"N",1.32469244423306,1.64938488846612,1,1.33333333333333,1.66666666666667,1,1.3290128887832
"11940","478_2_O","478",2,"O",1.61479593696021,2.22959187392042,1,1,1,1,1.3073979684801
"11941","478_2_P","478",2,"P",1.5,2,1,NA,NA,NA,1.5
"11942","478_2_Q","478",2,"Q",1.37738267530166,1.75476535060332,1,1,1,1,1.18869133765083
"11943","478_2_R","478",2,"R",1,1,1,NA,NA,NA,1
"11944","478_2_S","478",2,"S",1.64726002314266,2.29452004628532,1,1.99833532235117,2.46274169979695,1.53392894490539,1.82279767274692
"11945","478_2_T","478",2,"T",1,1,1,NA,NA,NA,1
"11946","478_2_V","478",2,"V",1.23643462947163,1.47286925894327,1,1.63975352847739,2.27950705695478,1,1.43809407897451
"11947","478_2_W","478",2,"W",1.30331539804318,1.60663079608635,1,1.65164332695435,1.50317690040222,1.80010975350649,1.47747936249877
"11948","478_2_X","478",2,"X",1.48614299004096,1.97228598008191,1,1.82767053744122,2.32200774154911,1.33333333333333,1.65690676374109
"11949","478_2_Y","478",2,"Y",1.52872122947803,2.05744245895607,1,1,1,1,1.26436061473902
"11950","478_2_Z","478",2,"Z",1.37738267530166,1.75476535060332,1,1.66741118113173,1.66741118113173,1.66741118113173,1.5223969282167
"11951","479_2_C","479",2,"C",2.03995055215461,3.07990110430922,1,1.37738267530166,1.75476535060332,1,1.70866661372814
"11952","479_2_A","479",2,"A",1,1,1,1,1,1,1
"11953","479_2_B","479",2,"B",1.13169062515136,1.26338125030273,1,1.32469244423306,1.64938488846612,1,1.22819153469221
"11954","479_2_D","479",2,"D",1.99275479209977,2.98550958419954,1,1,1,1,1.49637739604988
"11955","479_2_E","479",2,"E",1,1,1,1,1,1,1
"11956","479_2_F","479",2,"F",1.40948425582659,1.81896851165317,1,1.5,2,1,1.45474212791329
"11957","479_2_G","479",2,"G",1.26304513655707,1.52609027311415,1,1,1,1,1.13152256827854
"11958","479_2_H","479",2,"H",2.17849378751746,3.35698757503492,1,NA,NA,NA,2.17849378751746
"11959","479_2_I","479",2,"I",1.72751257204743,2.45502514409486,1,1.47405884391169,1.50317690040222,1.44494078742115,1.60078570797956
"11960","479_2_J","479",2,"J",1.93587294374629,2.87174588749259,1,NA,NA,NA,1.93587294374629
"11961","479_2_K","479",2,"K",1.51763700139807,2.03527400279614,1,2.67008945069933,3.98097546105044,1.35920344034823,2.0938632260487
"11962","479_2_L","479",2,"L",1.22878463249055,1.45756926498109,1,1.5,2,1,1.36439231624527
"11963","479_2_M","479",2,"M",1,1,1,1,1,1,1
"11964","479_2_N","479",2,"N",1.50981964965802,2.01963929931604,1,1.33333333333333,1.66666666666667,1,1.42157649149568
"11965","479_2_O","479",2,"O",1.5,2,1,NA,NA,NA,1.5
"11966","479_2_P","479",2,"P",NA,NA,NA,NA,NA,NA,NA
