"","Number.of.Genotypes","Weighted.Linkage.Density"
"14151",2,1.40005487675325
"14152",3,2.40516129386655
"14153",4,1.20293277764566
"14154",5,2.07891650063229
"14155",6,2.04884924639433
"14156",7,2.47384638845469
"14157",8,2.23908436845177
"14158",9,2.30654187845477
"14159",10,2.41569460495276
"14160",11,2.17547826171173
"14161",12,2.30927015589199
"14162",13,2.15459190052425
"14163",14,2.35065861353553
"14164",15,2.34880829091651
"14165",16,2.12247413822126
"14166",17,2.32075106028161
"14167",18,2.1781511970577
"14168",19,2.25257351004524
"14169",20,2.3282241520737
"14170",21,2.22775435249174
"14171",22,2.22484249866303
"14172",23,2.25622715183688
"14173",24,2.22484249866303
"14174",25,2.22484249866303
"14175",26,2.22484249866303
"14176",2,1.37738267530166
"14177",3,2.3715285039827
"14178",4,1.29370903826145
"14179",5,1.46689395284787
"14180",6,1.96094787347202
"14181",7,1.69428618736261
"14182",8,2.39432665310081
"14183",9,2.45275396711777
"14184",10,2.39728861487102
"14185",11,2.28015141647668
"14186",12,2.18201832588399
"14187",13,2.30198323202431
"14188",14,2.50335004094293
"14189",15,1.97738428719018
"14190",16,2.38809677940475
"14191",17,2.19376031336124
"14192",18,2.42819745815118
"14193",19,2.23046155880991
"14194",20,2.29421624013805
"14195",21,2.13524453511048
"14196",22,2.30836562842548
"14197",23,2.25601920025414
"14198",24,2.23046155880991
"14199",25,2.22484249866303
"14200",26,2.22484249866303
"14201",2,2
"14202",3,2.53568130143368
"14203",4,1.72012121530496
"14204",5,1.87498829844486
"14205",6,2.19154610668093
"14206",7,2.16334997687022
"14207",8,2.2672995373059
"14208",9,2.30021158040804
"14209",10,2.18462192734802
"14210",11,2.32600845512048
"14211",12,2.28575497580517
"14212",13,2.22596591338056
"14213",14,1.97509176789544
"14214",15,2.37135520147549
"14215",16,2.37291878027402
"14216",17,2.35495292570611
"14217",18,2.35845708091178
"14218",19,2.30408561237348
"14219",20,2.1781511970577
"14220",21,2.29421624013805
"14221",22,2.1849329567816
"14222",23,2.27723381186822
"14223",24,2.1849329567816
"14224",25,2.22484249866303
"14225",26,2.22484249866303
"14226",2,2.26395679009491
"14227",3,1.76930635141767
"14228",4,2.41980403218414
"14229",5,1.43442888463624
"14230",6,2.55461312824415
"14231",7,1.96730911951531
"14232",8,2.42595152861495
"14233",9,2.23637593816111
"14234",10,2.16874201360283
"14235",11,2.3326196237372
"14236",12,2.59011799267184
"14237",13,2.3489992539224
"14238",14,2.39686252515135
"14239",15,2.33432089416874
"14240",16,2.29594409892749
"14241",17,2.34873327176974
"14242",18,2.08651672219437
"14243",19,2.1781511970577
"14244",20,2.27529462658435
"14245",21,2.31614910797169
"14246",22,2.31564952551723
"14247",23,2.29109951087708
"14248",24,2.13555658754725
"14249",25,2.22484249866303
"14250",26,2.22484249866303
"14251",2,1.85928939020973
"14252",3,1.44494078742115
"14253",4,2.26558305363349
"14254",5,1.69114213408887
"14255",6,1.76010354501738
"14256",7,2.48493365671522
"14257",8,2.19851380060698
"14258",9,1.96347171687111
"14259",10,2.27438984701835
"14260",11,2.45606409691353
"14261",12,2.51226730627493
"14262",13,2.31564952551723
"14263",14,2.25210477586794
"14264",15,2.14010452015165
"14265",16,2.3203861541102
"14266",17,2.31564952551723
"14267",18,2.30683063890401
"14268",19,2.25622715183688
"14269",20,2.25601920025414
"14270",21,2.14563010522011
"14271",22,2.25622715183688
"14272",23,2.23046155880991
"14273",24,2.1849329567816
"14274",25,2.23046155880991
"14275",26,2.22484249866303
"14276",2,1.39874483529391
"14277",3,2.38116191370385
"14278",4,1.42857142857143
"14279",5,1.70529923800602
"14280",6,2.7342562385138
"14281",7,2.08453974995421
"14282",8,2.21338003853093
"14283",9,2.3671740551257
"14284",10,2.23654896056546
"14285",11,2.3297995373059
"14286",12,2.35404389238894
"14287",13,2.50169841193467
"14288",14,2.29110933333102
"14289",15,2.32705510280468
"14290",16,2.33407948919823
"14291",17,2.21643197460218
"14292",18,2.34009250690384
"14293",19,2.25601920025414
"14294",20,2.25044314488306
"14295",21,2.03476163657368
"14296",22,2.14563010522011
"14297",23,2.24584525349332
"14298",24,2.22484249866303
"14299",25,2.22484249866303
"14300",26,2.22484249866303
"14301",2,2.10356302741512
"14302",3,2.07656224449374
"14303",4,2.53850636286918
"14304",5,2.22101721510828
"14305",6,2.14471345252976
"14306",7,2.55186004146951
"14307",8,2.08778921446796
"14308",9,1.96437385763683
"14309",10,2.49244737821632
"14310",11,2.41123327176974
"14311",12,2.34391797347022
"14312",13,1.97750373677339
"14313",14,2.37738601950131
"14314",15,2.37738601950131
"14315",16,2.27090085138994
"14316",17,2.1781511970577
"14317",18,2.25257351004524
"14318",19,2.40850555141087
"14319",20,2.29421624013805
"14320",21,2.2483814444268
"14321",22,2.25622715183688
"14322",23,2.31564952551723
"14323",24,2.22484249866303
"14324",25,2.27723381186822
"14325",26,2.22484249866303
"14326",2,2.51586168823546
"14327",3,2.19803747291763
"14328",4,2.14166808739369
"14329",5,2.58271634768803
"14330",6,2.0145150449253
"14331",7,2.26581164949036
"14332",8,2.05275193274351
"14333",9,1.92597060815671
"14334",10,2.30458521658355
"14335",11,2.35741969409943
"14336",12,2.16713485001992
"14337",13,2.26632482269528
"14338",14,2.29960858435227
"14339",15,2.24148851856457
"14340",16,2.31908742684949
"14341",17,2.27723381186822
"14342",18,2.22484249866303
"14343",19,2.12059709524511
"14344",20,2.22775435249174
"14345",21,2.19036140930734
"14346",22,2.29421624013805
"14347",23,2.19036140930734
"14348",24,2.1849329567816
"14349",25,2.23046155880991
"14350",26,2.22484249866303
"14351",2,2.2304835083355
"14352",3,1.5
"14353",4,2.18029113409901
"14354",5,1.8
"14355",6,2.4386966657779
"14356",7,2.24577743489873
"14357",8,2.37031378695474
"14358",9,2.44475273514162
"14359",10,2.32450306666653
"14360",11,2.51739121297609
"14361",12,2.16051026380112
"14362",13,2.63437079794913
"14363",14,2.13708666672968
"14364",15,2.14915791885528
"14365",16,2.6279953925287
"14366",17,2.27197704216231
"14367",18,2.22700503307643
"14368",19,2.30408561237348
"14369",20,2.27723381186822
"14370",21,2.26334477224359
"14371",22,2.32793941105476
"14372",23,2.03219578706035
"14373",24,2.14563010522011
"14374",25,2.22484249866303
"14375",26,2.22484249866303
"14376",2,1.69683854143628
"14377",3,1.27057703686088
"14378",4,1.66666666666667
"14379",5,2.0769364430866
"14380",6,1.84415605713871
"14381",7,2.00025996814368
"14382",8,2.281368652441
"14383",9,2.62801181982263
"14384",10,2.43511207253159
"14385",11,2.35495292570611
"14386",12,2.25616343146378
"14387",13,2.07910845700877
"14388",14,2.262117831878
"14389",15,2.33195382272193
"14390",16,2.31564952551723
"14391",17,2.35090890148596
"14392",18,2.22484249866303
"14393",19,2.35746118633766
"14394",20,2.31614910797169
"14395",21,2.29109951087708
"14396",22,2.29421624013805
"14397",23,2.1781511970577
"14398",24,2.22484249866303
"14399",25,2.22484249866303
"14400",26,2.22484249866303
"14401",2,2.0763169149292
"14402",3,2.05111801050101
"14403",4,1.73425741796526
"14404",5,2.29805773331216
"14405",6,1.90422885357285
"14406",7,2.16233790333821
"14407",8,2.4055855746166
"14408",9,2.30695870728661
"14409",10,2.3922892785964
"14410",11,2.12432693707239
"14411",12,2.29248165732365
"14412",13,2.3828211338265
"14413",14,2.56259557856754
"14414",15,2.30836562842548
"14415",16,2.32952112626567
"14416",17,2.24148851856457
"14417",18,2.35495292570611
"14418",19,2.31614910797169
"14419",20,2.03350272081362
"14420",21,2.22484249866303
"14421",22,2.21995462128532
"14422",23,2.22484249866303
"14423",24,2.23046155880991
"14424",25,2.22484249866303
"14425",26,2.22484249866303
"14426",2,1.84002029559536
"14427",3,1.91290236965711
"14428",4,2.24833879102794
"14429",5,2.18937996888279
"14430",6,1.42444885278227
"14431",7,2.36492609827227
"14432",8,2.30139997230773
"14433",9,2.33787080542531
"14434",10,2.38695391110035
"14435",11,2.31649091066747
"14436",12,2.07144667210179
"14437",13,2.1211231113681
"14438",14,2.30554279814897
"14439",15,2.48875827357732
"14440",16,2.32705510280468
"14441",17,2.30580227407627
"14442",18,2.39533069941969
"14443",19,2.29110933333102
"14444",20,2.25622715183688
"14445",21,2.30836562842548
"14446",22,2.25257351004524
"14447",23,2.25622715183688
"14448",24,2.1781511970577
"14449",25,2.23046155880991
"14450",26,2.22484249866303
"14451",2,2.17567822331996
"14452",3,1.33370559056587
"14453",4,1.82767053744122
"14454",5,2.49487735175801
"14455",6,1.73471177603909
"14456",7,2.28932509415486
"14457",8,1.84245902170685
"14458",9,1.82804129623289
"14459",10,2.27373282844881
"14460",11,2.47954602816576
"14461",12,2.39833291089251
"14462",13,2.26704231296047
"14463",14,2.36772436985211
"14464",15,2.44839303939663
"14465",16,2.19631175354254
"14466",17,2.1664649837897
"14467",18,2.39677539499803
"14468",19,2.15668892189367
"14469",20,2.30836562842548
"14470",21,2.19036140930734
"14471",22,2.3282241520737
"14472",23,2.1849329567816
"14473",24,2.1781511970577
"14474",25,2.22484249866303
"14475",26,2.22484249866303
"14476",2,2.49089978037071
"14477",3,1.92502067232038
"14478",4,2.37417566952736
"14479",5,2.36184509694719
"14480",6,1.86577144442717
"14481",7,2.03476163657368
"14482",8,2.29531447498584
"14483",9,2.26492483787466
"14484",10,2.38704879007788
"14485",11,2.13175133428482
"14486",12,2.60821889434389
"14487",13,2.57964842880791
"14488",14,2.23531158459157
"14489",15,2.29109951087708
"14490",16,2.46389391341434
"14491",17,2.52829179431501
"14492",18,2.31614910797169
"14493",19,1.83554381426417
"14494",20,2.29110933333102
"14495",21,2.23046155880991
"14496",22,2.3282241520737
"14497",23,2.25622715183688
"14498",24,2.1849329567816
"14499",25,2.22484249866303
"14500",26,2.22484249866303
"14501",2,2.16162751910775
"14502",3,2.22352815734998
"14503",4,2.48902491306347
"14504",5,1.75380034230904
"14505",6,2.21593217503489
"14506",7,2.12355387809502
"14507",8,2.10673756748547
"14508",9,1.92483778219916
"14509",10,2.35431669749246
"14510",11,2.35090890148596
"14511",12,2.39011620181929
"14512",13,2.22026811818415
"14513",14,2.24519775622299
"14514",15,2.37738601950131
"14515",16,2.303846229569
"14516",17,2.12432693707239
"14517",18,2.25257351004524
"14518",19,2.25601920025414
"14519",20,2.1781511970577
"14520",21,2.27723381186822
"14521",22,2.22484249866303
"14522",23,2.13555658754725
"14523",24,2.1781511970577
"14524",25,2.22484249866303
"14525",26,2.22484249866303
"14526",2,2.56970557432391
"14527",3,1.31092980924673
"14528",4,1.55198109749384
"14529",5,2.3726907788889
"14530",6,1.99682938325988
"14531",7,2.0983976717059
"14532",8,1.8482208116638
"14533",9,2.17966004306398
"14534",10,2.31032960432394
"14535",11,2.35174540255449
"14536",12,2.26760557846695
"14537",13,2.0797538561186
"14538",14,2.28763489589022
"14539",15,2.29594409892749
"14540",16,2.38732383872071
"14541",17,2.09086110910549
"14542",18,2.33449735510943
"14543",19,2.21643197460218
"14544",20,2.03443030773271
"14545",21,2.31564952551723
"14546",22,2.29007789453629
"14547",23,2.25622715183688
"14548",24,2.22484249866303
"14549",25,2.19036140930734
"14550",26,2.22484249866303
"14551",2,1.44494078742115
"14552",3,2.49951796231828
"14553",4,2.12647596117598
"14554",5,2.04864435934106
"14555",6,2.11164880119701
"14556",7,2.19533027306738
"14557",8,2.25300759030772
"14558",9,2.37227864730338
"14559",10,2.69755666582892
"14560",11,2.35277585118217
"14561",12,2.36741118113173
"14562",13,2.22775435249174
"14563",14,2.36683726394266
"14564",15,1.93137084989848
"14565",16,2.37459942498246
"14566",17,2.2895732560006
"14567",18,2.14806495679974
"14568",19,2.26665880617109
"14569",20,2.25044314488306
"14570",21,2.14563010522011
"14571",22,2.25044314488306
"14572",23,2.1781511970577
"14573",24,2.1849329567816
"14574",25,2.27723381186822
"14575",26,2.22484249866303
"14576",2,1.85928939020973
"14577",3,2.76010628844053
"14578",4,2.41666832874878
"14579",5,1.86343510496807
"14580",6,2.10090053774039
"14581",7,2.3323362946608
"14582",8,2.23812484127577
"14583",9,2.09412767319695
"14584",10,2.16865256020801
"14585",11,2.04905241049937
"14586",12,2.56814710893575
"14587",13,2.22670872452067
"14588",14,2.24409404508996
"14589",15,2.63994441663295
"14590",16,2.44420126484555
"14591",17,2.32796654808716
"14592",18,2.28860814702385
"14593",19,2.31969243598881
"14594",20,2.31614910797169
"14595",21,2.25601920025414
"14596",22,2.31614910797169
"14597",23,2.27394493735401
"14598",24,2.1781511970577
"14599",25,2.23046155880991
"14600",26,2.22484249866303
"14601",2,1.44494078742115
"14602",3,1.66992543613984
"14603",4,2.18686441470764
"14604",5,2.27809453698904
"14605",6,2.5706161784718
"14606",7,2.39414609851264
"14607",8,2.26807834058422
"14608",9,2.13573629058943
"14609",10,2.51457487631555
"14610",11,2.29826702308489
"14611",12,2.72367551242561
"14612",13,2.54557107553211
"14613",14,2.14422089984555
"14614",15,2.59933186156277
"14615",16,2.35277585118217
"14616",17,2.39917653505877
"14617",18,2.30206822536523
"14618",19,2.25257351004524
"14619",20,2.19036140930734
"14620",21,2.3282241520737
"14621",22,2.215507639195
"14622",23,2.22484249866303
"14623",24,2.27723381186822
"14624",25,2.22484249866303
"14625",26,2.22484249866303
"14626",2,1.74485190469921
"14627",3,2.28270165320111
"14628",4,2.37934826266189
"14629",5,2.45145228026331
"14630",6,2.46341693925847
"14631",7,2.42418541581317
"14632",8,2.27238391389108
"14633",9,2.4831293662161
"14634",10,2.33353184675705
"14635",11,2.52175513350347
"14636",12,2.4332046004181
"14637",13,2.29110933333102
"14638",14,2.38805315954424
"14639",15,2.32705510280468
"14640",16,2.24584525349332
"14641",17,2.49878121085358
"14642",18,2.3282241520737
"14643",19,2.08651672219437
"14644",20,2.23046155880991
"14645",21,2.24584525349332
"14646",22,2.22484249866303
"14647",23,2.27723381186822
"14648",24,2.1849329567816
"14649",25,2.23046155880991
"14650",26,2.22484249866303
"14651",2,1.39874483529391
"14652",3,2.50119086468615
"14653",4,1.32196864213856
"14654",5,2.25637011183742
"14655",6,2.40960670938495
"14656",7,2.19300022318208
"14657",8,1.97488171345165
"14658",9,2.00025996814368
"14659",10,2.30866758989812
"14660",11,2.24449870666603
"14661",12,2.38468666447358
"14662",13,2.21975179559486
"14663",14,1.73747824489915
"14664",15,2.09852805104499
"14665",16,2.41920868998264
"14666",17,2.35676888672261
"14667",18,2.54208984781483
"14668",19,2.23046155880991
"14669",20,2.27723381186822
"14670",21,2.29421624013805
"14671",22,2.1849329567816
"14672",23,2.1849329567816
"14673",24,2.1849329567816
"14674",25,2.22484249866303
"14675",26,2.22484249866303
"14676",2,2.33578725798049
"14677",3,1.65335818157467
"14678",4,2.08275610147635
"14679",5,1.94656078645524
"14680",6,1.67899661413351
"14681",7,2.40970214442635
"14682",8,2.21935214844517
"14683",9,2.17966004306398
"14684",10,2.09089090095959
"14685",11,2.44074331252113
"14686",12,2.24761879721536
"14687",13,2.20786379105043
"14688",14,2.40463768300146
"14689",15,2.25509618909622
"14690",16,2.20786379105043
"14691",17,2.32169248844693
"14692",18,2.23062622222689
"14693",19,2.25257351004524
"14694",20,2.29110933333102
"14695",21,2.1849329567816
"14696",22,2.25257351004524
"14697",23,2.24584525349332
"14698",24,2.22484249866303
"14699",25,2.23046155880991
"14700",26,2.22484249866303
"14701",2,1.97085671054159
"14702",3,1.93137084989848
"14703",4,2.27427166471839
"14704",5,2.28537348198786
"14705",6,2.34008724605757
"14706",7,2.20925857051669
"14707",8,2.27923791110755
"14708",9,2.1741001953126
"14709",10,1.9676753506096
"14710",11,2.23046155880991
"14711",12,2.14146907921387
"14712",13,2.45021170167967
"14713",14,1.9624426227174
"14714",15,2.41382709691056
"14715",16,2.25601920025414
"14716",17,2.2483814444268
"14717",18,2.26665880617109
"14718",19,2.25044314488306
"14719",20,2.25044314488306
"14720",21,2.28763489589022
"14721",22,2.29110933333102
"14722",23,2.1781511970577
"14723",24,2.1849329567816
"14724",25,2.22484249866303
"14725",26,2.22484249866303
"14726",2,2.33131010367392
"14727",3,2.13055613320035
"14728",4,1.91254666001725
"14729",5,1.97704240353875
"14730",6,2.41466040086581
"14731",7,2.25509618909622
"14732",8,2.53943012084588
"14733",9,2.33324481973844
"14734",10,2.43927610357925
"14735",11,2.2701020133519
"14736",12,2.25601920025414
"14737",13,2.51535262451368
"14738",14,2.34707022017625
"14739",15,2.19374998063347
"14740",16,2.09290661158878
"14741",17,1.83554381426417
"14742",18,2.39833291089251
"14743",19,1.83554381426417
"14744",20,2.1781511970577
"14745",21,2.1781511970577
"14746",22,2.26846984879448
"14747",23,2.22484249866303
"14748",24,2.22484249866303
"14749",25,2.22484249866303
"14750",26,2.22484249866303
"14751",2,1.24176535023879
"14752",3,2.17463965942254
"14753",4,2.30575974372395
"14754",5,2.38975099677448
"14755",6,2.03476163657368
"14756",7,2.25431867314192
"14757",8,2.22645808942518
"14758",9,1.81198704606674
"14759",10,2.32939033589919
"14760",11,2.26135106525097
"14761",12,2.4486730657166
"14762",13,2.5963975476641
"14763",14,2.23046155880991
"14764",15,2.38805315954424
"14765",16,2.25852011156655
"14766",17,1.90754262166172
"14767",18,2.1849329567816
"14768",19,2.38661529173336
"14769",20,2.25044314488306
"14770",21,2.27723381186822
"14771",22,2.29421624013805
"14772",23,2.29110933333102
"14773",24,2.1849329567816
"14774",25,2.23046155880991
"14775",26,2.22484249866303
"14776",2,2.02734959881007
"14777",3,2.08991621612532
"14778",4,1.79924806962876
"14779",5,2.18201832588399
"14780",6,2.13288635919667
"14781",7,1.93421846228713
"14782",8,2.60640592742554
"14783",9,2.49931210569392
"14784",10,2.30733291725648
"14785",11,2.24707226458716
"14786",12,2.39597140705677
"14787",13,2.29007789453629
"14788",14,2.27526474542568
"14789",15,2.37581462312362
"14790",16,2.40318134624716
